регион,дата,девелопер,проект,м2,шт,локация SMLT,координаты,индекс,индекс_проект,АТД,кол-во месяцев для темпа
Москва,01.09.2023,Новая жизнь,Измайловский парк,"891,6",34,0,,,Измайловский парк,0,11
МО,01.09.2023,Новодом,Зеленый квартет,"124,5",3,0,,,Зеленый квартет,0,5
МО,01.09.2023,НПО Машиностроения,Самоцветы мира,"1310,3",19,0,,,Самоцветы мира,0,0
Москва,01.09.2023,Основа,Вэри,"1444,2",27,0,,,Вэри,0,11
МО,01.09.2023,Основа,Гоголь Парк,1651,48,0,,,Гоголь Парк,0,11
Москва,01.09.2023,Основа,Мираполис,"967,2",22,0,,,Мираполис,0,11
Москва,01.09.2023,Основа,Наметкин Тауэр,1218,25,0,,,Наметкин Тауэр,0,11
Москва,01.09.2023,Основа,Ред 7,"321,7",6,0,,,Ред 7,0,11
Москва,01.09.2023,Основа,Уно Головинские пруды,"1067,5",26,0,,,Уно Головинские пруды,0,11
Москва,01.09.2023,Основа,Уно Старокоптевский,"941,6",22,0,,,Уно Старокоптевский,0,11
Москва,01.09.2023,Основа,Физтех Сити,"654,3",21,0,,,Физтех Сити,0,11
Москва,01.09.2023,Основа,Эмоушн,"99,6",4,ВЕРЕСК / МЯТА,"[55.769048, 37.509111]",1,1_Эмоушн,СЗАО,2
МО,01.09.2023,Отрада Девелопмент,Отрада Комфорт,"2288,9",51,БОЛЬШОЕ ПУТИЛКОВО / ПЯТНИЦКОЕ 58,"[55.872022, 37.314616]",3,3_Отрада Комфорт,Красногорск городской округ,11
МО,01.09.2023,Отрада Девелопмент,Смарт Квартал Лесная отрада,"158,6",3,0,,,Смарт Квартал Лесная отрада,0,11
МО,01.09.2023,Партнерство,Ивановские дворики,410,6,0,,,Ивановские дворики,0,0
Москва,01.09.2023,ПИК,Академика Павлова,"76,1",2,0,,,Академика Павлова,0,11
Москва,01.09.2023,ПИК,Алтуфьевское 53,"4873,8",134,0,,,Алтуфьевское 53,0,11
Москва,01.09.2023,ПИК,Амурский Парк,"3102,4",85,0,,,Амурский Парк,0,11
Москва,01.09.2023,ПИК,Барклая 6,"3127,1",61,0,,,Барклая 6,0,11
МО,01.09.2023,ПИК,Белая Дача Парк,5496,129,ТОМИЛИНО ПАРК / ЕГОРОВО ПАРК,"[55.657042, 37.873772]",4,4_Белая Дача Парк,Котельники городской округ,11
Москва,01.09.2023,ПИК,Большая Академическая 85,"3226,4",92,0,,,Большая Академическая 85,0,11
Москва,01.09.2023,ПИК,Большая Очаковская 2,"1647,5",42,ВЕРЕЙСКАЯ 41,"[55.692024, 37.467509]",3,3_Большая Очаковская 2,ЗАО,11
НМ,01.09.2023,ПИК,Бунинские луга,"4277,7",114,АЛХИМОВО / ОСТАФЬЕВО / ПОДОЛЬСКИЕ КВАРТАЛЫ / ЭКО БУНИНО,"[55.543718, 37.482062]",3,3_Бунинские луга,НАО,11
Москва,01.09.2023,ПИК,Бусиновский парк,"3287,4",95,0,,,Бусиновский парк,0,11
Москва,01.09.2023,ПИК,Вангарден,"2060,5",45,ВЕРЕЙСКАЯ 41,"[55.693886, 37.459684]",4,4_Вангарден,ЗАО,11
Москва,01.09.2023,ПИК,Волжский парк,"1300,2",40,0,,,Волжский парк,0,11
Москва,01.09.2023,ПИК,Второй Нагатинский,"3659,5",95,0,,,Второй Нагатинский,0,11
Москва,01.09.2023,ПИК,Грин Парк,"1002,4",21,0,,,Грин Парк,0,11
МО,01.09.2023,ПИК,Жулебино Парк,"1962,4",61,ЛЮБЕРЦЫ / НОВОГРАД ПАВЛИНО,"[55.677194, 37.866082]",3,3_Жулебино Парк,Люберцы городской округ,11
Москва,01.09.2023,ПИК,Зеленый парк,"2589,9",72,0,,,Зеленый парк,0,11
МО,01.09.2023,ПИК,Измайловский леc,"1069,6",24,КВАРТАЛ АВИАТОРОВ,"[55.785146, 37.850363]",1,1_Измайловский леc,Балашиха городской округ,11
МО,01.09.2023,ПИК,Ильинские луга,"7011,7",188,0,,,Ильинские луга,0,11
Москва,01.09.2023,ПИК,Кавказский 51,"2509,9",78,0,,,Кавказский 51,0,11
Москва,01.09.2023,ПИК,Кольская 8,"2398,6",62,0,,,Кольская 8,0,11
Москва,01.09.2023,ПИК,Красноказарменная 15,"497,2",12,0,,,Красноказарменная 15,0,11
Москва,01.09.2023,ПИК,Кронштадтский 14,2869,62,0,,,Кронштадтский 14,0,11
Москва,01.09.2023,ПИК,Кронштадтский 9,"2486,1",50,0,,,Кронштадтский 9,0,11
МО,01.09.2023,ПИК,Кузьминский лес,"1231,9",33,ТОМИЛИНО ПАРК / ЕГОРОВО ПАРК,"[55.662598, 37.854781]",2,2_Кузьминский лес,Котельники городской округ,11
Москва,01.09.2023,ПИК,Лосиноостровский парк,2630,71,0,,,Лосиноостровский парк,0,11
Москва,01.09.2023,ПИК,Люблинский парк,"9770,3",273,КВАРТАЛ ДОМАШНИЙ / КВАРТАЛ НА ВОДЕ,"[55.662060, 37.731560]",3,3_Люблинский парк,ЮВАО,11
Москва,01.09.2023,ПИК,Матвеевский парк,"5846,9",158,0,,,Матвеевский парк,0,11
Москва,01.09.2023,ПИК,Митинский лес,"4361,6",115,БОЛЬШОЕ ПУТИЛКОВО / ПЯТНИЦКОЕ 58,"[55.861683, 37.374618]",4,4_Митинский лес,СЗАО,11
Москва,01.09.2023,ПИК,Михайловский парк,"2045,1",58,0,,,Михайловский парк,0,11
Москва,01.09.2023,ПИК,Мичуринский парк,"1647,9",46,0,,,Мичуринский парк,0,11
Москва,01.09.2023,ПИК,Никольские луга,"4848,6",129,АЛХИМОВО / ОСТАФЬЕВО / ПОДОЛЬСКИЕ КВАРТАЛЫ / ЭКО БУНИНО,"[55.520161, 37.572145]",1,1_Никольские луга,ЮЗАО,11
Москва,01.09.2023,ПИК,Новое Очаково,"3231,3",91,0,,,Новое Очаково,0,11
Москва,01.09.2023,ПИК,Новохохловская 15,"1756,2",53,0,,,Новохохловская 15,0,11
МО,01.09.2023,ПИК,Одинцово-1,"5464,5",145,РУБЛЁВСКИЙ КВАРТАЛ,"[55.655397, 37.270481]",5,5_Одинцово-1,Одинцово городской округ,11
Москва,01.09.2023,ПИК,Открытый парк,"2798,6",79,0,,,Открытый парк,0,11
Москва,01.09.2023,ПИК,Первый Дубровский,"2068,9",61,0,,,Первый Дубровский,0,11
Москва,01.09.2023,ПИК,Перовское 2,"2740,8",75,0,,,Перовское 2,0,11
Москва,01.09.2023,ПИК,Полар,"5696,2",151,МЫТИЩИ ПАРК / ДОЛИНА ЯУЗЫ,"[55.892933, 37.643937]",5,5_Полар,СВАО,11
Москва,01.09.2023,ПИК,Полярная 25,2725,54,0,,,Полярная 25,0,11
Москва,01.09.2023,ПИК,Римского-Корсакова 11,"1996,5",52,0,,,Римского-Корсакова 11,0,11
Москва,01.09.2023,ПИК,Руставели 14,"4387,7",113,ОКТЯБРЬСКАЯ 98,"[55.812141, 37.599946]",6,6_Руставели 14,СВАО,11
НМ,01.09.2023,ПИК,Саларьево Парк,"4962,3",113,ТРОПАРЁВО ПАРК / КВАРТАЛ РУМЯНЦЕВО,"[55.617103, 37.414014]",3,3_Саларьево Парк,НАО,11
НМ,01.09.2023,ПИК,Середневский лес,"4023,1",115,НОВОЕ ВНУКОВО / ЗАПАДНЫЙ КВАРТАЛ / КВАРТАЛ МАРЬИНО / ЦВЕТОЧНЫЕ ПОЛЯНЫ,"[55.567989, 37.285681]",4,4_Середневский лес,НАО,11
Москва,01.09.2023,ПИК,Сигнальный 16,"1901,2",52,0,,,Сигнальный 16,0,11
МО,01.09.2023,ПИК,Томилинский бульвар,"1805,4",55,ТОМИЛИНО ПАРК / ЕГОРОВО ПАРК,"[55.662616, 37.867322]",3,3_Томилинский бульвар,Котельники городской округ,10
Москва,01.09.2023,ПИК,Холланд Парк,"2544,5",65,0,,,Холланд Парк,0,11
НМ,01.09.2023,ПИК,Юнино,"843,5",23,0,,,Юнино,0,10
Москва,01.09.2023,ПИК,Ютаново,"2562,3",72,0,,,Ютаново,0,11
МО,01.09.2023,ПИК,Ярославский,"1906,2",44,МЫТИЩИ ПАРК / ДОЛИНА ЯУЗЫ,"[55.917026, 37.718624]",2,2_Ярославский,Мытищи городской округ,11
МО,01.09.2023,ПИК,Ярославский квартал,"3102,9",77,МЫТИЩИ ПАРК / ДОЛИНА ЯУЗЫ,"[55.909766, 37.785153]",3,3_Ярославский квартал,Мытищи городской округ,5
МО,01.09.2023,ПИК,Яуза Парк,"3628,8",96,МЫТИЩИ ПАРК / ДОЛИНА ЯУЗЫ,"[55.911779, 37.761986]",4,4_Яуза Парк,ВАО,11
Москва,01.09.2023,ПИК (Forma),Моментс,"3040,4",65,0,,,Моментс,0,11
Москва,01.09.2023,ПИК (Forma),Портлэнд,"1155,3",20,0,,,Портлэнд,0,10
Москва,01.09.2023,ПИК (Forma),Репаблик,"2098,8",27,0,,,Репаблик,0,11
Москва,01.09.2023,ПИК (Forma),Соул,"2995,4",50,0,,,Соул,0,10
Москва,01.09.2023,ПИК (Forma),Форст,"1678,8",24,НОВОДАНИЛОВСКАЯ 8,"[55.705952, 37.631786]",3,3_Форст,ЮАО,11
Москва,01.09.2023,Пионер,Лайф Варшавская,"6764,4",122,0,,,Лайф Варшавская,0,11
Москва,01.09.2023,Пионер,Опус,"177,6",2,0,,,Опус,0,11
Москва,01.09.2023,Пионер,Прайд,"3222,2",54,ОКТЯБРЬСКАЯ 98,"[55.798583, 37.599694]",4,4_Прайд,СВАО,11
Москва,01.09.2023,Пионер,Хай Лайф,"541,4",6,СТРЕМЯННЫЙ 2,"[55.725578, 37.645064]",4,4_Хай Лайф,ЮАО,11
Москва,01.09.2023,Прима Мех,Тургенев,"124,3",1,0,,,Тургенев,0,11
МО,01.09.2023,Профи Инвест,31-й квартал (Пушкино),"241,8",5,0,,,31-й квартал (Пушкино),0,11
МО,01.09.2023,Профи Инвест,Ривер Парк (Королев),"1985,8",49,0,,,Ривер Парк (Королев),0,11
МО,01.09.2023,Профи Инвест,Тургенева 9-13 (Пушкино),"980,4",19,0,,,Тургенева 9-13 (Пушкино),0,11
МО,01.09.2023,ПСТ,Три квартала,"119,6",2,0,,,Три квартала,0,11
МО,01.09.2023,Р Инвест,Дом на Сиреневой,"859,4",21,0,,,Дом на Сиреневой,0,11
МО,01.09.2023,Р Инвест,Солнечная долина,654,14,0,,,Солнечная долина,0,11
МО,01.09.2023,Р Инвест,Солнечный Парк 2,663,13,0,,,Солнечный Парк 2,0,11
Москва,01.09.2023,РГ Девелопмент,Варшавские ворота,"1482,9",38,0,,,Варшавские ворота,0,11
Москва,01.09.2023,РГ Девелопмент,Михалковский,1790,32,0,,,Михалковский,0,11
Москва,01.09.2023,РГ Девелопмент,Петровский парк 2,"1859,2",34,0,,,Петровский парк 2,0,11
Москва,01.09.2023,РГ Девелопмент,Родной Город. Октябрьское поле,"2631,7",63,ВЕРЕСК / МЯТА,"[55.790656, 37.471066]",7,7_Родной Город. Октябрьское поле,СЗАО,11
Москва,01.09.2023,РГ Девелопмент,Семеновский парк 2,"2193,9",42,0,,,Семеновский парк 2,0,4
МО,01.09.2023,Региондевелопмент,Пилот 9 18,"759,8",14,0,,,Пилот 9 18,0,11
МО,01.09.2023,РК-Газсетьсервис Коломна,Подлипки Город,"1990,9",30,0,,,Подлипки Город,0,11
Москва,01.09.2023,РКС Девелопмент,Инсайдер,"80,7",2,0,,,Инсайдер,0,11
Москва,01.09.2023,Родина,Союз,2472,38,0,,,Союз,0,11
МО,01.09.2023,Рос Евро Сити,Шолохово,"1509,6",27,0,,,Шолохово,0,11
МО,01.09.2023,Рос Евро Сити,Южное Пушкино,"2285,5",34,0,,,Южное Пушкино,0,11
МО,01.09.2023,РПК Строй,Шепчинки,716,16,0,,,Шепчинки,0,11
МО,01.09.2023,Русич,Новые Котельники,"2244,6",68,ТОМИЛИНО ПАРК / ЕГОРОВО ПАРК,"[55.639301, 37.848220]",1,1_Новые Котельники,Котельники городской округ,11
Москва,01.09.2023,Русич,Русич Кантемировский,"1811,5",48,0,,,Русич Кантемировский,0,9
МО,01.09.2023,Русстрой,Новое Лыткарино,"526,9",12,0,,,Новое Лыткарино,0,11
МО,01.09.2023,Садовое кольцо ГК,М5,"2360,9",41,СПУТНИК / КВАРТАЛ СТРОГИНО,"[55.812862, 37.354391]",2,2_М5,Красногорск городской округ,11
МО,01.09.2023,Садовое кольцо ГК,Тетрис,"3849,2",84,СПУТНИК / КВАРТАЛ СТРОГИНО,"[55.817158, 37.343353]",3,3_Тетрис,Красногорск городской округ,11
НМ,01.09.2023,Самолет,Алхимово,"4217,54",90,АЛХИМОВО / ОСТАФЬЕВО / ПОДОЛЬСКИЕ КВАРТАЛЫ / ЭКО БУНИНО,"[55.474459, 37.528765]",8,8_Алхимово,НАО,11
МО,01.09.2023,Самолет,Богдановский Лес,"156,77",4,ПРИГОРОД ЛЕСНОЕ / ГОРКИ ПАРК / БОГДАНОВСКИЙ ЛЕС,"[55.531209, 37.877611]",3,3_Богдановский Лес,Ленинский городской округ,2
МО,01.09.2023,Самолет,Большое Путилково,"2866,95",63,БОЛЬШОЕ ПУТИЛКОВО / ПЯТНИЦКОЕ 58,"[55.866757, 37.386927]",6,6_Большое Путилково,Красногорск городской округ,11
Москва,01.09.2023,Самолет,Верейская 41,"425,3",8,ВЕРЕЙСКАЯ 41,"[55.711666, 37.429393]",6,6_Верейская 41,ЗАО,11
Москва,01.09.2023,МИЦ,Вереск,"235,4",6,ВЕРЕСК / МЯТА,"[55.784648, 37.494212]",8,8_Вереск,СЗАО,11
МО,01.09.2023,Самолет,Горки Парк,"10895,25",266,ПРИГОРОД ЛЕСНОЕ / ГОРКИ ПАРК / БОГДАНОВСКИЙ ЛЕС,"[55.527217, 37.823439]",4,4_Горки Парк,Ленинский городской округ,11
МО,01.09.2023,Самолет,Долина Яузы,"975,11",19,МЫТИЩИ ПАРК / ДОЛИНА ЯУЗЫ,"[55.889315, 37.713414]",8,8_Долина Яузы,Мытищи городской округ,11
МО,01.09.2023,Самолет,Егорово Парк,"2265,05",53,ТОМИЛИНО ПАРК / ЕГОРОВО ПАРК,"[55.639263, 37.943287]",5,5_Егорово Парк,Люберцы городской округ,11
МО,01.09.2023,Самолет,Заречье Парк,"1737,07",37,ЗАРЕЧЬЕ ПАРК,"[55.684980, 37.408362]",4,4_Заречье Парк,Одинцово городской округ,11
МО,01.09.2023,Самолет,Квартал Авиаторов,"1739,39",37,КВАРТАЛ АВИАТОРОВ,"[55.822235, 37.938456]",7,7_Квартал Авиаторов,Балашиха городской округ,2
